Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
7/31/23 16:43,1.69E+12,12423474,7/31/23,16:43:27,FO,538,76,155,0,0.51,0,-,0.84,-,-,-,-,-,-,76,155,0.51,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
7/31/23 16:43,1.69E+12,12434570,7/31/23,16:43:39,FO,539,227,409,0,0.445,0,-,0.84,-,-,-,-,-,-,227,409,0.445,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
7/31/23 16:43,1.69E+12,12444237,7/31/23,16:43:48,FO,540,292,543,0,0.462,0,-,0.84,-,-,-,-,-,-,292,543,0.462,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
7/31/23 16:43,1.69E+12,12454633,7/31/23,16:43:59,FO,541,50,66,0,0.242,0,-,0.84,-,-,-,-,-,-,50,66,0.242,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
7/31/23 16:44,1.69E+12,12462957,7/31/23,16:44:07,FO,542,273,499,0,0.453,0,-,0.84,-,-,-,-,-,-,273,499,0.453,-,-,-,-,20230731-CARP-014,20230731-CARP-014-D
7/31/23 16:44,1.69E+12,12471157,7/31/23,16:44:15,FO,543,13,26,0,-,-,-,0.84,-,-,-,-,-,-,13,26,0.5,-,-,-,-,NA,NA
7/31/23 16:44,1.69E+12,12476382,7/31/23,16:44:20,FO,544,5,5,0,-,-,-,0.84,-,-,-,-,-,-,5,5,-,-,-,-,-,NA,NA
7/31/23 16:47,1.69E+12,12666007,7/31/23,16:47:30,FO,545,175,554,0,0.684,0,-,0.84,-,-,-,-,-,-,175,554,0.684,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:47,1.69E+12,12676238,7/31/23,16:47:40,FO,546,182,577,0,0.685,0,-,0.84,-,-,-,-,-,-,182,577,0.685,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:47,1.69E+12,12689902,7/31/23,16:47:54,FO,547,183,611,0,0.7,0,-,0.84,-,-,-,-,-,-,183,611,0.7,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:48,1.69E+12,12698215,7/31/23,16:48:02,FO,548,248,858,0,0.711,0,-,0.84,-,-,-,-,-,-,248,858,0.711,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:48,1.69E+12,12711490,7/31/23,16:48:15,FO,549,232,666,0,0.652,0,-,0.84,-,-,-,-,-,-,232,666,0.652,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:48,1.69E+12,12722893,7/31/23,16:48:27,FO,550,189,595,0,0.682,0,-,0.84,-,-,-,-,-,-,189,595,0.682,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:48,1.69E+12,12730646,7/31/23,16:48:35,FO,551,202,561,0,0.64,0,-,0.84,-,-,-,-,-,-,202,561,0.64,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:48,1.69E+12,12747333,7/31/23,16:48:51,FO,552,183,627,0,0.708,0,-,0.84,-,-,-,-,-,-,183,627,0.708,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:49,1.69E+12,12757670,7/31/23,16:49:02,FO,553,152,522,0,0.709,0,-,0.84,-,-,-,-,-,-,152,522,0.709,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:49,1.69E+12,12765815,7/31/23,16:49:10,FO,554,236,796,0,0.704,0,-,0.84,-,-,-,-,-,-,236,796,0.704,-,-,-,-,20230731-CARP-015,20230731-CARP-015-A
7/31/23 16:49,1.69E+12,12770621,7/31/23,16:49:15,FO,555,0,6,0,-,-,-,0.84,-,-,-,-,-,-,0,6,-,-,-,-,-,NA,NA
7/31/23 16:49,1.69E+12,12774563,7/31/23,16:49:19,FO,556,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 16:49,1.69E+12,12808668,7/31/23,16:49:53,FO,557,225,789,0,0.715,0,-,0.84,-,-,-,-,-,-,225,789,0.715,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12819831,7/31/23,16:50:04,FO,558,224,743,0,0.699,0,-,0.84,-,-,-,-,-,-,224,743,0.699,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12829675,7/31/23,16:50:14,FO,559,196,699,0,0.72,0,-,0.84,-,-,-,-,-,-,196,699,0.72,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12841694,7/31/23,16:50:26,FO,560,179,557,0,0.679,0,-,0.84,-,-,-,-,-,-,179,557,0.679,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12852523,7/31/23,16:50:37,FO,561,211,700,0,0.699,0,-,0.84,-,-,-,-,-,-,211,700,0.699,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12862281,7/31/23,16:50:46,FO,562,229,766,0,0.701,0,-,0.84,-,-,-,-,-,-,229,766,0.701,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:50,1.69E+12,12869996,7/31/23,16:50:54,FO,563,168,533,0,0.685,0,-,0.84,-,-,-,-,-,-,168,533,0.685,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:51,1.69E+12,12878110,7/31/23,16:51:02,FO,564,214,646,0,0.669,0,-,0.84,-,-,-,-,-,-,214,646,0.669,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:51,1.69E+12,12886327,7/31/23,16:51:10,FO,565,241,707,0,0.659,0,-,0.84,-,-,-,-,-,-,241,707,0.659,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:51,1.69E+12,12895111,7/31/23,16:51:19,FO,566,256,764,0,0.665,0,-,0.84,-,-,-,-,-,-,256,764,0.665,-,-,-,-,20230731-CARP-015,20230731-CARP-015-B
7/31/23 16:51,1.69E+12,12900052,7/31/23,16:51:24,FO,567,4,6,0,-,-,-,0.84,-,-,-,-,-,-,4,6,-,-,-,-,-,NA,NA
7/31/23 16:51,1.69E+12,12904195,7/31/23,16:51:28,FO,568,3,5,0,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
7/31/23 16:53,1.69E+12,13023214,7/31/23,16:53:27,FO,569,195,682,0,0.714,0,-,0.84,-,-,-,-,-,-,195,682,0.714,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:53,1.69E+12,13036356,7/31/23,16:53:40,FO,570,247,757,0,0.674,0,-,0.84,-,-,-,-,-,-,247,757,0.674,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:53,1.69E+12,13054098,7/31/23,16:53:58,FO,571,175,532,0,0.671,0,-,0.84,-,-,-,-,-,-,175,532,0.671,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:54,1.69E+12,13071120,7/31/23,16:54:15,FO,572,148,439,0,0.663,0,-,0.84,-,-,-,-,-,-,148,439,0.663,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:54,1.69E+12,13084421,7/31/23,16:54:28,FO,573,167,532,0,0.686,0,-,0.84,-,-,-,-,-,-,167,532,0.686,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:54,1.69E+12,13100910,7/31/23,16:54:45,FO,574,191,612,0,0.688,0,-,0.84,-,-,-,-,-,-,191,612,0.688,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:54,1.69E+12,13108699,7/31/23,16:54:53,FO,575,213,701,0,0.696,0,-,0.84,-,-,-,-,-,-,213,701,0.696,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:55,1.69E+12,13116633,7/31/23,16:55:01,FO,576,123,491,0,0.749,0,-,0.84,-,-,-,-,-,-,123,491,0.749,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:55,1.69E+12,13125985,7/31/23,16:55:10,FO,577,249,886,0,0.719,0,-,0.84,-,-,-,-,-,-,249,886,0.719,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:55,1.69E+12,13136322,7/31/23,16:55:20,FO,578,169,523,0,0.677,0,-,0.84,-,-,-,-,-,-,169,523,0.677,-,-,-,-,20230731-CARP-015,20230731-CARP-015-C
7/31/23 16:55,1.69E+12,13140497,7/31/23,16:55:24,FO,579,1,5,0,-,-,-,0.84,-,-,-,-,-,-,1,5,-,-,-,-,-,NA,NA
7/31/23 16:55,1.69E+12,13144389,7/31/23,16:55:28,FO,580,4,4,0,-,-,-,0.84,-,-,-,-,-,-,4,4,-,-,-,-,-,NA,NA
7/31/23 16:57,1.69E+12,13289494,7/31/23,16:57:53,FO,581,201,719,0,0.72,0,-,0.84,-,-,-,-,-,-,201,719,0.72,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:58,1.69E+12,13309208,7/31/23,16:58:13,FO,582,188,625,0,0.699,0,-,0.84,-,-,-,-,-,-,188,625,0.699,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:58,1.69E+12,13318596,7/31/23,16:58:23,FO,583,186,635,0,0.707,0,-,0.84,-,-,-,-,-,-,186,635,0.707,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:58,1.69E+12,13328589,7/31/23,16:58:33,FO,584,217,748,0,0.71,0,-,0.84,-,-,-,-,-,-,217,748,0.71,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:58,1.69E+12,13337082,7/31/23,16:58:41,FO,585,199,609,0,0.673,0,-,0.84,-,-,-,-,-,-,199,609,0.673,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:58,1.69E+12,13352327,7/31/23,16:58:56,FO,586,180,533,0,0.662,0,-,0.84,-,-,-,-,-,-,180,533,0.662,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:59,1.69E+12,13361038,7/31/23,16:59:05,FO,587,260,871,0,0.701,0,-,0.84,-,-,-,-,-,-,260,871,0.701,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:59,1.69E+12,13373511,7/31/23,16:59:17,FO,588,87,244,0,0.643,0,-,0.84,-,-,-,-,-,-,87,244,0.643,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:59,1.69E+12,13383221,7/31/23,16:59:27,FO,589,217,703,0,0.691,0,-,0.84,-,-,-,-,-,-,217,703,0.691,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:59,1.69E+12,13391747,7/31/23,16:59:36,FO,590,236,779,0,0.697,0,-,0.84,-,-,-,-,-,-,236,779,0.697,-,-,-,-,20230731-CARP-015,20230731-CARP-015-D
7/31/23 16:59,1.69E+12,13395634,7/31/23,16:59:40,FO,591,2,6,0,-,-,-,0.84,-,-,-,-,-,-,2,6,-,-,-,-,-,NA,NA
7/31/23 16:59,1.69E+12,13400075,7/31/23,16:59:44,FO,592,6,6,0,-,-,-,0.84,-,-,-,-,-,-,6,6,-,-,-,-,-,NA,NA
7/31/23 17:02,1.69E+12,13553185,7/31/23,17:02:17,FO,593,203,342,0,0.406,0,-,0.84,-,-,-,-,-,-,203,342,0.406,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:02,1.69E+12,13564273,7/31/23,17:02:28,FO,594,237,472,0,0.498,0,-,0.84,-,-,-,-,-,-,237,472,0.498,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:02,1.69E+12,13572351,7/31/23,17:02:36,FO,595,330,748,0,0.559,0,-,0.84,-,-,-,-,-,-,330,748,0.559,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:02,1.69E+12,13584817,7/31/23,17:02:49,FO,596,24,65,0,0.631,0,-,0.84,-,-,-,-,-,-,24,65,0.631,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13596018,7/31/23,17:03:00,FO,597,93,160,0,0.419,0,-,0.84,-,-,-,-,-,-,93,160,0.419,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13604989,7/31/23,17:03:09,FO,598,78,134,0,0.418,0,-,0.84,-,-,-,-,-,-,78,134,0.418,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13614063,7/31/23,17:03:18,FO,599,132,213,0,0.38,0,-,0.84,-,-,-,-,-,-,132,213,0.38,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13622793,7/31/23,17:03:27,FO,600,78,115,0,0.322,0,-,0.84,-,-,-,-,-,-,78,115,0.322,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13631262,7/31/23,17:03:35,FO,601,122,192,0,0.365,0,-,0.84,-,-,-,-,-,-,122,192,0.365,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13639778,7/31/23,17:03:44,FO,602,219,454,0,0.518,0,-,0.84,-,-,-,-,-,-,219,454,0.518,-,-,-,-,20230731-CARP-016,20230731-CARP-016-A
7/31/23 17:03,1.69E+12,13646913,7/31/23,17:03:51,FO,603,0,8,0,-,-,-,0.84,-,-,-,-,-,-,0,8,-,-,-,-,-,NA,NA
7/31/23 17:03,1.69E+12,13650992,7/31/23,17:03:55,FO,604,13,13,0,-,-,-,0.84,-,-,-,-,-,-,13,13,0,-,-,-,-,NA,NA
7/31/23 17:04,1.69E+12,13674731,7/31/23,17:04:19,FO,605,81,124,0,0.347,0,-,0.84,-,-,-,-,-,-,81,124,0.347,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:04,1.69E+12,13683855,7/31/23,17:04:28,FO,606,135,232,0,0.418,0,-,0.84,-,-,-,-,-,-,135,232,0.418,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:04,1.69E+12,13696806,7/31/23,17:04:41,FO,607,165,292,0,0.435,0,-,0.84,-,-,-,-,-,-,165,292,0.435,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:04,1.69E+12,13707461,7/31/23,17:04:51,FO,608,187,330,0,0.433,0,-,0.84,-,-,-,-,-,-,187,330,0.433,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13715579,7/31/23,17:05:00,FO,609,211,362,0,0.417,0,-,0.84,-,-,-,-,-,-,211,362,0.417,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13725674,7/31/23,17:05:10,FO,610,302,463,0,0.348,0,-,0.84,-,-,-,-,-,-,302,463,0.348,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13733662,7/31/23,17:05:18,FO,611,279,492,0,0.433,0,-,0.84,-,-,-,-,-,-,279,492,0.433,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13741821,7/31/23,17:05:26,FO,612,98,167,0,0.413,0,-,0.84,-,-,-,-,-,-,98,167,0.413,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13749487,7/31/23,17:05:33,FO,613,272,463,0,0.413,0,-,0.84,-,-,-,-,-,-,272,463,0.413,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13761918,7/31/23,17:05:46,FO,614,215,374,0,0.425,0,-,0.84,-,-,-,-,-,-,215,374,0.425,-,-,-,-,20230731-CARP-016,20230731-CARP-016-B
7/31/23 17:05,1.69E+12,13770015,7/31/23,17:05:54,FO,615,2,5,0,-,-,-,0.84,-,-,-,-,-,-,2,5,-,-,-,-,-,NA,NA
7/31/23 17:05,1.69E+12,13773837,7/31/23,17:05:58,FO,616,9,9,0,-,-,-,0.84,-,-,-,-,-,-,9,9,-,-,-,-,-,NA,NA
7/31/23 17:06,1.69E+12,13804351,7/31/23,17:06:28,FO,617,150,346,0,0.566,0,-,0.84,-,-,-,-,-,-,150,346,0.566,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:06,1.69E+12,13817995,7/31/23,17:06:42,FO,618,263,724,0,0.637,0,-,0.84,-,-,-,-,-,-,263,724,0.637,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:06,1.69E+12,13827353,7/31/23,17:06:51,FO,619,199,397,0,0.499,0,-,0.84,-,-,-,-,-,-,199,397,0.499,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13840217,7/31/23,17:07:04,FO,620,211,373,0,0.434,0,-,0.84,-,-,-,-,-,-,211,373,0.434,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13853223,7/31/23,17:07:17,FO,621,148,253,0,0.415,0,-,0.84,-,-,-,-,-,-,148,253,0.415,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13861909,7/31/23,17:07:26,FO,622,144,237,0,0.392,0,-,0.84,-,-,-,-,-,-,144,237,0.392,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13872517,7/31/23,17:07:37,FO,623,90,202,0,0.554,0,-,0.84,-,-,-,-,-,-,90,202,0.554,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13879516,7/31/23,17:07:44,FO,624,207,312,0,0.337,0,-,0.84,-,-,-,-,-,-,207,312,0.337,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13887591,7/31/23,17:07:52,FO,625,142,207,0,0.314,0,-,0.84,-,-,-,-,-,-,142,207,0.314,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:07,1.69E+12,13894836,7/31/23,17:07:59,FO,626,240,414,0,0.42,0,-,0.84,-,-,-,-,-,-,240,414,0.42,-,-,-,-,20230731-CARP-016,20230731-CARP-016-C
7/31/23 17:08,1.69E+12,13904465,7/31/23,17:08:08,FO,627,13,13,0,-,-,-,0.84,-,-,-,-,-,-,13,13,0,-,-,-,-,NA,NA
7/31/23 17:08,1.69E+12,13908060,7/31/23,17:08:12,FO,628,7,7,0,-,-,-,0.84,-,-,-,-,-,-,7,7,-,-,-,-,-,NA,NA
7/31/23 17:08,1.69E+12,13930322,7/31/23,17:08:34,FO,629,234,486,0,0.519,0,-,0.84,-,-,-,-,-,-,234,486,0.519,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:08,1.69E+12,13940126,7/31/23,17:08:44,FO,630,193,381,0,0.493,0,-,0.84,-,-,-,-,-,-,193,381,0.493,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:08,1.69E+12,13949949,7/31/23,17:08:54,FO,631,280,480,0,0.417,0,-,0.84,-,-,-,-,-,-,280,480,0.417,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:09,1.69E+12,13960576,7/31/23,17:09:05,FO,632,216,428,0,0.495,0,-,0.84,-,-,-,-,-,-,216,428,0.495,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:09,1.69E+12,13971028,7/31/23,17:09:15,FO,633,227,424,0,0.465,0,-,0.84,-,-,-,-,-,-,227,424,0.465,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:09,1.69E+12,13980574,7/31/23,17:09:25,FO,634,130,215,0,0.395,0,-,0.84,-,-,-,-,-,-,130,215,0.395,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:09,1.69E+12,13990575,7/31/23,17:09:35,FO,635,197,327,0,0.398,0,-,0.84,-,-,-,-,-,-,197,327,0.398,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:09,1.69E+12,14005187,7/31/23,17:09:49,FO,636,209,351,0,0.405,0,-,0.84,-,-,-,-,-,-,209,351,0.405,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:10,1.69E+12,14016494,7/31/23,17:10:00,FO,637,280,448,0,0.375,0,-,0.84,-,-,-,-,-,-,280,448,0.375,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:10,1.69E+12,14026571,7/31/23,17:10:11,FO,638,216,376,0,0.426,0,-,0.84,-,-,-,-,-,-,216,376,0.426,-,-,-,-,20230731-CARP-016,20230731-CARP-016-D
7/31/23 17:10,1.69E+12,14030815,7/31/23,17:10:15,FO,639,5,6,0,-,-,-,0.84,-,-,-,-,-,-,5,6,-,-,-,-,-,NA,NA
7/31/23 17:10,1.69E+12,14034835,7/31/23,17:10:19,FO,640,3,5,0,-,-,-,0.84,-,-,-,-,-,-,3,5,-,-,-,-,-,NA,NA
7/31/23 17:15,1.69E+12,14321281,7/31/23,17:15:05,FO,641,60,123,0,0.512,0,-,0.84,-,-,-,-,-,-,60,123,0.512,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:15,1.69E+12,14332334,7/31/23,17:15:16,FO,642,242,557,0,0.566,0,-,0.84,-,-,-,-,-,-,242,557,0.566,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:15,1.69E+12,14346213,7/31/23,17:15:30,FO,643,112,242,0,0.537,0,-,0.84,-,-,-,-,-,-,112,242,0.537,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:15,1.69E+12,14355406,7/31/23,17:15:39,FO,644,269,431,0,0.376,0,-,0.84,-,-,-,-,-,-,269,431,0.376,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:15,1.69E+12,14365989,7/31/23,17:15:50,FO,645,212,357,0,0.406,0,-,0.84,-,-,-,-,-,-,212,357,0.406,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:15,1.69E+12,14374963,7/31/23,17:15:59,FO,646,153,273,0,0.44,0,-,0.84,-,-,-,-,-,-,153,273,0.44,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:16,1.69E+12,14385256,7/31/23,17:16:09,FO,647,51,75,0,0.32,0,-,0.84,-,-,-,-,-,-,51,75,0.32,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:16,1.69E+12,14393569,7/31/23,17:16:18,FO,648,173,377,0,0.541,0,-,0.84,-,-,-,-,-,-,173,377,0.541,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:16,1.69E+12,14402509,7/31/23,17:16:26,FO,649,227,363,0,0.375,0,-,0.84,-,-,-,-,-,-,227,363,0.375,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:16,1.69E+12,14410685,7/31/23,17:16:35,FO,650,22,60,0,0.633,0,-,0.84,-,-,-,-,-,-,22,60,0.633,-,-,-,-,20230731-CARP-017,20230731-CARP-017-A
7/31/23 17:16,1.69E+12,14428096,7/31/23,17:16:52,FO,651,3,3,0,-,-,-,0.84,-,-,-,-,-,-,3,3,-,-,-,-,-,NA,NA
7/31/23 17:16,1.69E+12,14431989,7/31/23,17:16:56,FO,652,3,4,0,-,-,-,0.84,-,-,-,-,-,-,3,4,-,-,-,-,-,NA,NA
7/31/23 17:17,1.69E+12,14473688,7/31/23,17:17:38,FO,653,280,476,0,0.412,0,-,0.84,-,-,-,-,-,-,280,476,0.412,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:17,1.69E+12,14485520,7/31/23,17:17:50,FO,654,278,502,0,0.446,0,-,0.84,-,-,-,-,-,-,278,502,0.446,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14497173,7/31/23,17:18:01,FO,655,263,477,0,0.449,0,-,0.84,-,-,-,-,-,-,263,477,0.449,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14509254,7/31/23,17:18:13,FO,656,309,542,0,0.43,0,-,0.84,-,-,-,-,-,-,309,542,0.43,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14521884,7/31/23,17:18:26,FO,657,222,392,0,0.434,0,-,0.84,-,-,-,-,-,-,222,392,0.434,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14530382,7/31/23,17:18:34,FO,658,303,475,0,0.362,0,-,0.84,-,-,-,-,-,-,303,475,0.362,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14539357,7/31/23,17:18:43,FO,659,215,335,0,0.358,0,-,0.84,-,-,-,-,-,-,215,335,0.358,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:18,1.69E+12,14548437,7/31/23,17:18:52,FO,660,253,456,0,0.445,0,-,0.84,-,-,-,-,-,-,253,456,0.445,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:19,1.69E+12,14555823,7/31/23,17:19:00,FO,661,273,465,0,0.413,0,-,0.84,-,-,-,-,-,-,273,465,0.413,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:19,1.69E+12,14562944,7/31/23,17:19:07,FO,662,220,387,0,0.432,0,-,0.84,-,-,-,-,-,-,220,387,0.432,-,-,-,-,20230731-CARP-017,20230731-CARP-017-B
7/31/23 17:19,1.69E+12,14569372,7/31/23,17:19:13,FO,663,2,6,0,-,-,-,0.84,-,-,-,-,-,-,2,6,-,-,-,-,-,NA,NA
7/31/23 17:19,1.69E+12,14573346,7/31/23,17:19:17,FO,664,2,4,0,-,-,-,0.84,-,-,-,-,-,-,2,4,-,-,-,-,-,NA,NA
7/31/23 17:20,1.69E+12,14629841,7/31/23,17:20:14,FO,665,217,449,0,0.517,0,-,0.84,-,-,-,-,-,-,217,449,0.517,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:20,1.69E+12,14640186,7/31/23,17:20:24,FO,666,95,239,0,0.603,0,-,0.84,-,-,-,-,-,-,95,239,0.603,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:20,1.69E+12,14648578,7/31/23,17:20:33,FO,667,261,495,0,0.473,0,-,0.84,-,-,-,-,-,-,261,495,0.473,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:20,1.69E+12,14664901,7/31/23,17:20:49,FO,668,23,53,0,0.566,0,-,0.84,-,-,-,-,-,-,23,53,0.566,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:20,1.69E+12,14673734,7/31/23,17:20:58,FO,669,152,276,0,0.449,0,-,0.84,-,-,-,-,-,-,152,276,0.449,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:21,1.69E+12,14682662,7/31/23,17:21:07,FO,670,113,239,0,0.527,0,-,0.84,-,-,-,-,-,-,113,239,0.527,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
7/31/23 17:21,1.69E+12,14690374,7/31/23,17:21:14,FO,671,226,397,0,0.431,0,-,0.84,-,-,-,-,-,-,226,397,0.431,-,-,-,-,20230731-CARP-017,20230731-CARP-017-C
